transaction_id,customer_id,transaction_amount,transaction_time,location,ip_address,device_id,is_foreign_transaction,device_change_flag,is_fraud,model_prediction,model_probability,prediction_match
1778290179971287,87,47807.41,2026-05-09 05:34:00.812831,Abuja,39.10.197.53,mobile,1,0,1,1,0.9269821851616077,True
1778290179973175,21,36618.19,2026-05-09 05:34:02.815831,Abuja,101.121.38.111,tablet,0,0,0,0,0.15369444650957761,True
1778290179966150,14,38786.36,2026-05-09 05:34:03.815831,Kano,114.170.248.188,mobile,0,0,0,0,0.07850373335095572,True
1778290180031140,9,9316.7,2026-05-09 05:34:04.813835,Lagos,64.75.229.92,mobile,0,0,0,0,0.14301404344246282,True
1778290179975638,39,26288.15,2026-05-09 05:34:10.818834,Lagos,46.125.80.165,web,0,1,1,1,0.6670346237990767,True
1778290180016649,3,11108.64,2026-05-09 05:34:12.812831,Port Harcourt,141.31.12.114,web,1,0,0,1,0.5876751043255873,False
1778290179975286,66,48199.16,2026-05-09 05:34:14.819833,Lagos,255.196.163.64,mobile,1,0,1,1,0.9333530113566914,True
1778290179924433,85,23885.75,2026-05-09 05:34:16.818834,Lagos,39.241.245.106,web,0,0,0,0,0.15175513898135468,True
1778290180047367,75,45877.67,2026-05-09 05:34:17.816835,Ibadan,210.228.197.77,web,0,0,1,1,0.8039756885738428,True
1778290179971538,51,38664.78,2026-05-09 05:34:20.814831,Lagos,189.160.60.131,mobile,0,0,0,0,0.08480181698983857,True
1778290180031808,52,4062.02,2026-05-09 05:34:24.817831,Abuja,118.74.184.164,tablet,0,0,0,0,0.12335452781684514,True
1778290180016822,5,27172.84,2026-05-09 05:34:26.815831,Abuja,30.150.196.105,mobile,0,0,0,0,0.1665464611984162,True
1778290179986943,97,32825.34,2026-05-09 05:34:28.812831,Kano,3.2.76.250,mobile,0,0,0,0,0.13367426485493591,True
1778290180029079,46,1611.12,2026-05-09 05:34:33.815831,Abuja,10.247.47.162,web,0,0,0,0,0.11981130672865609,True
1778290179939544,62,42574.93,2026-05-09 05:34:34.815831,Abuja,73.250.237.160,mobile,0,1,1,1,0.970243201601625,True
1778290179957851,81,17295.56,2026-05-09 05:34:35.812831,Lagos,10.186.214.206,mobile,0,0,0,0,0.09742296753466852,True
1778290180021893,73,40297.15,2026-05-09 05:34:36.820831,Abuja,64.47.54.16,web,0,1,0,1,0.679851869780398,False
1778290179987560,71,18340.33,2026-05-09 05:34:37.812831,Lagos,165.47.145.235,web,0,0,0,0,0.14436910140615677,True
1778290179964079,63,14527.06,2026-05-09 05:34:38.827829,Ibadan,159.179.200.93,mobile,1,1,0,1,0.6776138494926781,False
1778290180027578,41,42135.69,2026-05-09 05:34:40.816835,Kano,26.78.65.239,web,0,0,0,1,0.8200959347809906,False
1778290179977979,37,41072.13,2026-05-09 05:34:48.811830,Abuja,37.43.24.64,tablet,0,0,1,1,0.7838233734526919,True
1778290179986575,50,29243.92,2026-05-09 05:34:50.813835,Kano,140.1.87.62,mobile,1,0,1,1,0.6344580856880254,True
1778290179958376,24,36872.87,2026-05-09 05:34:51.814831,Abuja,107.68.6.212,tablet,0,0,0,0,0.17968537491724143,True
1778290179986949,100,38837.39,2026-05-09 05:34:53.817831,Kano,69.99.169.76,tablet,0,0,0,0,0.14605477986296317,True
1778290179983525,44,594.09,2026-05-09 05:34:57.811830,Lagos,53.220.161.79,mobile,0,0,0,0,0.17853801407261835,True
1778290180031170,61,29347.64,2026-05-09 05:35:00.813835,Port Harcourt,173.69.231.123,mobile,0,0,0,0,0.15229806616640906,True
1778290179983406,96,23054.55,2026-05-09 05:35:01.811830,Abuja,37.82.89.230,web,1,0,0,1,0.5218893116175909,False
1778290179960074,81,45537.92,2026-05-09 05:35:04.812831,Lagos,40.134.75.142,mobile,0,0,1,1,0.7726029060062694,True
1778290179976856,49,5281.34,2026-05-09 05:35:05.813835,Kano,157.23.57.229,mobile,1,1,1,1,0.8183634264022367,True
1778290179898959,76,18731.63,2026-05-09 05:35:08.820831,Lagos,120.62.225.68,web,0,0,0,0,0.16340604824233565,True
1778290179995834,98,34493.78,2026-05-09 05:35:11.812831,Port Harcourt,158.193.139.46,web,0,0,0,0,0.14593462361137952,True
1778290179925013,10,33998.64,2026-05-09 05:35:12.810836,Ibadan,202.49.180.228,mobile,0,0,0,0,0.14474885195492043,True
1778290179972422,23,46541.37,2026-05-09 05:35:12.811830,Port Harcourt,11.73.66.203,web,1,1,1,1,0.9582120493963725,True
1778290180045521,8,24352.23,2026-05-09 05:35:12.811830,Lagos,171.144.125.220,tablet,0,0,0,0,0.14174185288644867,True
1778290179926555,29,12078.78,2026-05-09 05:35:13.813835,Kano,207.42.96.119,tablet,0,0,0,0,0.13997405643261077,True
1778290180027997,83,3139.33,2026-05-09 05:35:14.813835,Ibadan,93.118.81.210,mobile,0,0,0,0,0.13989931664995,True
1778290179985954,35,43405.72,2026-05-09 05:35:17.811830,Lagos,145.244.26.23,web,0,0,1,1,0.799724590125842,True
1778290179961891,25,47040.72,2026-05-09 05:35:18.814831,Lagos,101.186.148.22,tablet,0,0,1,1,0.8045662387891519,True
1778290179978613,17,1380.34,2026-05-09 05:35:18.816835,Abuja,113.133.124.176,mobile,1,0,0,1,0.5341631823357644,False
1778290179966463,57,7832.31,2026-05-09 05:35:24.813835,Abuja,4.226.101.132,web,0,0,0,0,0.14159539203785207,True
1778290179990497,16,14921.13,2026-05-09 05:35:30.816835,Lagos,224.30.150.120,tablet,0,0,0,0,0.11978554998696206,True
1778290179990101,80,41602.88,2026-05-09 05:35:33.823834,Kano,149.47.123.230,web,0,0,1,1,0.7664324324583192,True
1778290179937319,4,43821.79,2026-05-09 05:35:36.815831,Abuja,160.195.74.34,web,0,0,0,1,0.7943969374228865,False
1778290179965679,11,38604.85,2026-05-09 05:35:38.814831,Ibadan,40.88.36.58,web,0,0,0,0,0.06956686109318921,True
1778290180045458,8,25206.3,2026-05-09 05:35:40.811830,Lagos,171.144.125.220,tablet,0,0,0,0,0.14096167190309844,True
1778290180016100,94,34055.62,2026-05-09 05:35:42.814831,Port Harcourt,86.27.244.240,web,0,0,0,0,0.12915707723136988,True
1778290179983476,17,14852.7,2026-05-09 05:35:55.816835,Ibadan,113.133.124.176,mobile,0,0,0,0,0.14548508066253577,True
1778290179931431,88,42813.32,2026-05-09 05:36:00.815831,Port Harcourt,177.102.37.177,web,0,0,0,1,0.7400154580805806,False
1778290179986734,1,14851.44,2026-05-09 05:36:00.817831,Abuja,112.43.189.28,web,0,0,0,0,0.13413222012095635,True
1778290179991290,99,7598.9,2026-05-09 05:36:07.811830,Lagos,179.202.47.72,mobile,0,1,0,1,0.46022594176743087,False
1778290179967737,63,1209.65,2026-05-09 05:36:20.827829,Port Harcourt,159.179.200.93,mobile,1,0,0,1,0.42659369190409197,False
1778290179930515,18,23237.28,2026-05-09 05:36:30.813835,Ibadan,93.50.235.175,tablet,0,1,0,1,0.5709813223427254,False
1778290179972821,42,42655.51,2026-05-09 05:36:37.814831,Kano,141.147.230.244,tablet,0,0,1,1,0.7845395658774191,True
1778290180029273,45,29270.95,2026-05-09 05:36:42.813835,Lagos,133.7.174.179,mobile,0,0,0,0,0.12583114419887975,True
1778290179965836,78,15787.51,2026-05-09 05:36:46.813835,Abuja,70.180.241.140,tablet,1,0,0,1,0.583674906257736,False
1778290180039191,84,42903.96,2026-05-09 05:36:50.817831,Abuja,226.240.195.13,web,0,0,0,1,0.8324387397383842,False
1778290179959721,70,49901.55,2026-05-09 05:36:56.816835,Kano,243.218.86.167,web,1,0,1,1,0.9445546332094932,True
1778290179962763,89,47439.73,2026-05-09 05:36:58.813835,Abuja,182.71.234.113,mobile,0,0,0,1,0.7258183998284928,False
1778290179974524,63,17296.75,2026-05-09 05:36:58.827829,Kano,159.179.200.93,web,0,1,0,1,0.5854543234616927,False
1778290179992823,16,8245.98,2026-05-09 05:37:01.816835,Lagos,224.30.150.120,tablet,0,0,0,0,0.12497032245751266,True
1778290180039620,22,28074.46,2026-05-09 05:37:11.821836,Port Harcourt,227.31.74.171,tablet,0,0,0,0,0.12140319664317076,True
1778290179964554,93,26629.08,2026-05-09 05:37:18.814831,Lagos,86.43.182.228,mobile,0,0,0,0,0.14932210286366476,True
1778290179987284,1,35563.3,2026-05-09 05:37:21.817831,Abuja,112.43.189.28,web,0,0,1,0,0.16047562093471435,False
1778290179981860,12,18755.23,2026-05-09 05:37:27.816835,Abuja,204.234.101.40,web,0,0,0,0,0.13051167336343536,True
1778290179992098,77,387.07,2026-05-09 05:37:32.820831,Ibadan,4.88.175.118,tablet,1,1,0,1,0.6379798668336109,False
1778290179959204,91,30952.93,2026-05-09 05:37:40.812831,Lagos,112.148.220.30,tablet,0,0,0,0,0.14092038022126874,True
1778290179977296,63,1228.16,2026-05-09 05:37:40.827829,Kano,198.34.170.101,web,0,0,0,0,0.14519428587769853,True
1778290179977790,21,39270.36,2026-05-09 05:37:42.815831,Abuja,101.121.38.111,tablet,0,0,0,0,0.09349280088056568,True
1778290179991280,31,43043.4,2026-05-09 05:37:46.817831,Kano,18.181.196.16,web,1,0,1,1,0.8730715315479248,True
1778290179961626,48,6590.1,2026-05-09 05:37:47.811830,Port Harcourt,6.163.67.213,web,0,0,0,0,0.15337368867778434,True
1778290179982769,37,42572.85,2026-05-09 05:37:47.811830,Abuja,37.43.24.64,mobile,0,1,1,1,0.96444806199713,True
1778290179989969,35,2129.98,2026-05-09 05:37:50.811830,Lagos,145.244.26.23,mobile,0,1,0,1,0.6745497758014465,False
1778290179976068,6,14642.48,2026-05-09 05:37:57.816835,Abuja,88.232.233.68,web,0,0,0,0,0.13163035634223813,True
1778290179960710,92,40802.79,2026-05-09 05:37:58.814831,Abuja,212.223.136.41,tablet,0,0,0,1,0.6412636013938563,False
1778290179983513,65,27795.46,2026-05-09 05:38:01.811830,Ibadan,95.148.25.239,mobile,0,0,0,0,0.14559462754480965,True
1778290179989113,96,1793.42,2026-05-09 05:38:02.811830,Kano,37.82.89.230,web,0,0,0,0,0.17494289677114117,True
1778290179991325,60,49831.61,2026-05-09 05:38:02.817831,Ibadan,12.181.112.220,mobile,0,0,1,1,0.7592326479588367,True
1778290179966106,90,19944.5,2026-05-09 05:38:04.810836,Lagos,49.199.232.254,web,1,0,0,1,0.531507350305317,False
1778290180016815,67,11067.67,2026-05-09 05:38:07.824834,Port Harcourt,204.213.196.85,web,0,0,0,0,0.15993660872142976,True
1778290179960867,33,30301.49,2026-05-09 05:38:21.812831,Kano,146.123.198.8,web,0,0,0,0,0.14236893372170234,True
1778290180016973,5,907.73,2026-05-09 05:38:22.815831,Abuja,30.150.196.105,mobile,0,0,0,0,0.1935116735834707,True
1778290179978382,82,4374.76,2026-05-09 05:38:28.811830,Kano,137.212.25.75,web,0,0,0,0,0.10354202105233423,True
1778290179961336,24,45214.71,2026-05-09 05:38:28.814831,Kano,107.68.6.212,tablet,1,0,1,1,0.9016913724441024,True
1778290179972040,74,23867.38,2026-05-09 05:38:29.813835,Ibadan,140.63.136.8,web,0,0,0,0,0.15268242403160323,True
1778290179980910,49,15891.21,2026-05-09 05:38:30.813835,Abuja,157.23.57.229,mobile,0,0,0,0,0.1693903862523845,True
1778290180014125,40,45390.62,2026-05-09 05:38:32.810836,Kano,248.12.17.78,web,0,0,0,1,0.7672771066809568,False
1778290179982746,86,9250.31,2026-05-09 05:38:40.812831,Ibadan,111.218.60.193,web,0,0,0,0,0.15501297429308095,True
1778290179974187,47,45811.89,2026-05-09 05:38:44.812831,Abuja,62.11.150.71,web,0,0,0,1,0.7186965059198305,False
1778290179929497,43,27578.91,2026-05-09 05:38:45.811830,Port Harcourt,93.170.230.1,mobile,0,0,1,0,0.15857963137179312,False
1778290179991495,56,20371.65,2026-05-09 05:38:47.814831,Kano,204.31.49.169,mobile,0,0,0,0,0.15739915269164295,True
1778290179963691,24,1887.61,2026-05-09 05:38:49.814831,Port Harcourt,107.68.6.212,tablet,1,0,0,1,0.5052795027989575,False
1778290179963861,89,46274.11,2026-05-09 05:38:51.813835,Abuja,182.71.234.113,mobile,0,0,0,1,0.7419529126084631,False
1778290180029010,41,24993.44,2026-05-09 05:38:52.816835,Kano,26.78.65.239,web,0,0,0,0,0.15802880727963847,True
1778290179976218,28,45386.24,2026-05-09 05:38:56.818834,Kano,220.68.190.71,mobile,0,0,1,1,0.7747393509608969,True
1778290179990071,50,49029.14,2026-05-09 05:38:57.813835,Abuja,140.56.190.252,mobile,0,0,1,1,0.7857062217188822,True
1778290179972258,87,3489.01,2026-05-09 05:39:00.812831,Ibadan,39.10.197.53,mobile,0,0,0,0,0.12960095724079512,True
1778290179986468,13,12164.92,2026-05-09 05:39:02.811830,Lagos,113.87.91.255,web,1,0,0,1,0.5739544437312577,False
1778290179926114,85,27124.7,2026-05-09 05:39:05.818834,Lagos,39.241.245.106,web,0,0,0,0,0.15092828905436323,True
1778290180016414,80,43270.86,2026-05-09 05:39:06.823834,Kano,149.47.123.230,web,0,0,1,1,0.8079695015908283,True
1778290179931617,54,14767.89,2026-05-09 05:39:07.813835,Abuja,238.163.90.118,mobile,1,0,0,1,0.6489453208984278,False
1778290179995813,15,41256.08,2026-05-09 05:39:09.811830,Abuja,133.36.25.91,web,1,0,0,1,0.7608687695762051,False
1778290179970865,38,13753.37,2026-05-09 05:39:15.815831,Port Harcourt,136.223.104.242,mobile,0,0,0,0,0.14960864948332225,True
1778290179964464,30,10993.58,2026-05-09 05:39:16.815831,Lagos,132.56.22.96,mobile,0,0,0,0,0.14901252794443348,True
1778290179992146,31,40834.42,2026-05-09 05:39:16.817831,Port Harcourt,18.181.196.16,web,0,0,1,1,0.7198826241487901,True
1778290179936597,19,3260.52,2026-05-09 05:39:25.811830,Port Harcourt,17.167.188.211,web,0,0,0,0,0.14021458223152816,True
1778290179978236,27,19474.99,2026-05-09 05:39:31.817831,Abuja,168.173.246.5,tablet,0,0,0,0,0.1157745188319576,True
1778290179964367,33,43378.29,2026-05-09 05:39:34.812831,Kano,146.123.198.8,web,0,0,0,1,0.7885344473966615,False
1778290180029176,46,25014.37,2026-05-09 05:39:36.815831,Abuja,10.247.47.162,web,0,0,0,0,0.1413312511158269,True
1778290179983218,36,20783.32,2026-05-09 05:39:38.823834,Ibadan,215.32.149.181,tablet,0,0,0,0,0.14947555703507096,True
1778290179981073,79,35480.9,2026-05-09 05:39:42.812831,Port Harcourt,84.8.56.17,tablet,0,0,0,0,0.17755084772064053,True
1778290179989933,1,37839.87,2026-05-09 05:39:42.817831,Abuja,112.43.189.28,web,0,0,0,0,0.11970178027391178,True
1778290179974984,57,28867.47,2026-05-09 05:39:45.813835,Abuja,229.236.238.176,web,0,0,0,0,0.16251200724203915,True
1778290179973820,23,9386.72,2026-05-09 05:39:52.811830,Kano,11.73.66.203,web,0,0,0,0,0.14712023815958095,True
1778290180024596,7,39194.14,2026-05-09 05:39:54.814831,Ibadan,34.15.156.202,web,0,0,0,0,0.11227506704299162,True
1778290179995826,100,45470.38,2026-05-09 05:39:55.817831,Kano,69.99.169.76,tablet,0,0,0,1,0.682225998222412,False
1778290179988358,17,45255.25,2026-05-09 05:39:56.816835,Port Harcourt,237.197.21.96,mobile,1,0,0,1,0.8183707151767372,False
1778290180030216,80,5407.21,2026-05-09 05:39:57.823834,Abuja,154.66.141.234,web,1,0,1,1,0.561222697279513,True
1778290179990748,50,33531.77,2026-05-09 05:40:00.813835,Abuja,140.56.190.252,mobile,0,0,0,0,0.133086822566572,True
1778290179978801,21,46723.03,2026-05-09 05:40:07.815831,Abuja,101.121.38.111,tablet,0,0,1,1,0.8041626092651543,True
1778290179995957,16,20674.51,2026-05-09 05:40:10.816835,Lagos,224.30.150.120,tablet,0,0,0,0,0.11328435816726637,True
1778290179977022,28,27504.23,2026-05-09 05:40:20.818834,Kano,199.38.50.46,mobile,0,0,0,0,0.13643431051470475,True
1778290179986657,44,6860.95,2026-05-09 05:40:28.811830,Lagos,53.220.161.79,mobile,0,0,0,0,0.1738908070605653,True
1778290179986528,59,20466.86,2026-05-09 05:40:33.815831,Port Harcourt,189.88.74.115,tablet,0,0,0,0,0.15315461692327137,True
1778290180037361,9,2532.18,2026-05-09 05:40:38.813835,Lagos,64.75.229.92,mobile,0,0,0,0,0.12578966014401818,True
1778290179983852,55,40343.04,2026-05-09 05:40:39.811830,Ibadan,133.189.226.40,tablet,0,0,1,1,0.7798392043470265,True
1778290179929200,10,1047.4,2026-05-09 05:40:51.810836,Ibadan,202.49.180.228,mobile,0,0,1,0,0.23211972825211716,False
1778290179996441,16,34166.35,2026-05-09 05:41:01.816835,Lagos,224.30.150.120,tablet,0,0,0,0,0.13439490847828156,True
1778290179991129,69,13620.57,2026-05-09 05:41:04.812831,Ibadan,35.225.3.229,mobile,1,0,0,1,0.6662940350314,False
1778290179938269,88,47313.78,2026-05-09 05:41:12.815831,Port Harcourt,20.49.46.116,web,0,0,1,1,0.7203968722187791,True
1778290179989413,97,37762.87,2026-05-09 05:41:16.812831,Ibadan,3.2.76.250,mobile,1,0,0,0,0.3874138665974709,True
1778290179932626,29,11929.98,2026-05-09 05:41:18.813835,Kano,207.42.96.119,tablet,0,0,0,1,0.46673242659348024,False
1778290179976826,39,33642.48,2026-05-09 05:41:19.818834,Lagos,46.125.80.165,web,0,0,0,0,0.15137589158494877,True
1778290180037549,2,49861.29,2026-05-09 05:41:20.815831,Kano,62.111.121.5,web,0,0,1,1,0.8037617603242763,True
1778290180038472,67,18980.43,2026-05-09 05:41:25.824834,Port Harcourt,108.126.73.179,tablet,0,1,0,1,0.5577028522211779,False
1778290179988723,71,5519.13,2026-05-09 05:41:28.812831,Port Harcourt,203.55.44.168,web,1,0,1,1,0.6646511513498244,True
1778290179958161,32,29811.89,2026-05-09 05:41:29.812831,Lagos,156.161.162.102,mobile,0,0,0,0,0.14204078858370237,True
1778290180027868,3,23676.38,2026-05-09 05:41:35.812831,Kano,141.31.12.114,web,0,0,0,0,0.14121639429561886,True
1778290179996774,53,34299.71,2026-05-09 05:41:42.812831,Abuja,165.245.5.128,web,0,1,1,1,0.591961029887745,True
1778290179974974,26,33671.41,2026-05-09 05:41:43.813835,Ibadan,120.154.47.147,web,0,0,0,0,0.1492550820231907,True
1778290179914403,76,22036.59,2026-05-09 05:41:51.820831,Lagos,120.62.225.68,web,0,0,0,0,0.1665613704185891,True
1778290179993649,69,7060.63,2026-05-09 05:41:54.812831,Kano,35.225.3.229,mobile,0,0,0,0,0.15610527122686116,True
1778290179972158,89,5834.79,2026-05-09 05:41:55.813835,Abuja,182.71.234.113,mobile,0,0,0,0,0.14982560758234326,True
1778290179960691,70,43372.06,2026-05-09 05:41:55.816835,Lagos,243.218.86.167,web,0,0,1,1,0.8177218958021613,True
1778290179986712,36,43173.43,2026-05-09 05:41:55.823834,Ibadan,215.32.149.181,tablet,0,0,0,1,0.8170512398872026,False
1778290179995726,50,45601.39,2026-05-09 05:41:58.813835,Abuja,140.56.190.252,mobile,0,0,0,1,0.7829186061965008,False
1778290179965345,24,18803.63,2026-05-09 05:42:00.814831,Abuja,107.68.6.212,tablet,0,0,0,0,0.15143677380277087,True
1778290179938702,4,40453.59,2026-05-09 05:42:04.815831,Abuja,160.195.74.34,web,0,0,1,1,0.7900823243505386,True
1778290179991904,27,27285.72,2026-05-09 05:42:08.817831,Abuja,168.173.246.5,web,0,1,0,0,0.37476657950255454,True
1778290179941143,34,42187.46,2026-05-09 05:42:09.812831,Port Harcourt,91.158.216.235,web,0,0,1,1,0.8120807879895434,True
1778290179982772,79,35910.57,2026-05-09 05:42:11.812831,Port Harcourt,84.8.56.17,tablet,0,0,1,0,0.17969138644020893,False
1778290179996742,50,6184.35,2026-05-09 05:42:11.813835,Abuja,140.56.190.252,mobile,0,0,0,1,0.42854741124356194,False
1778290179966318,58,5867.76,2026-05-09 05:42:12.810836,Lagos,241.255.242.179,tablet,0,0,0,0,0.1563380005523333,True
1778290180031192,3,23095.03,2026-05-09 05:42:13.812831,Kano,134.91.59.223,web,0,0,0,0,0.11919831033586557,True
1778290180017238,94,22093.32,2026-05-09 05:42:13.814831,Ibadan,86.27.244.240,web,1,0,1,1,0.5589890718504079,True
1778290179976860,66,35862.22,2026-05-09 05:42:16.819833,Port Harcourt,255.196.163.64,web,0,1,1,1,0.6513558276867182,True
1778290179990334,96,43577.59,2026-05-09 05:42:18.811830,Lagos,37.82.89.230,web,1,0,1,1,0.8784398256249528,True
1778290180023900,69,38318.93,2026-05-09 05:42:38.812831,Kano,35.225.3.229,mobile,0,0,0,0,0.149671550108346,True
1778290179973144,51,16587.42,2026-05-09 05:42:46.814831,Lagos,189.160.60.131,mobile,0,0,0,0,0.16122345532753557,True
1778290180014724,98,3663.97,2026-05-09 05:42:50.812831,Port Harcourt,158.193.139.46,web,0,0,0,0,0.12587271129536598,True
1778290179965216,24,6184.46,2026-05-09 05:42:51.814831,Abuja,107.68.6.212,tablet,0,0,0,0,0.14574716420959646,True
1778290179973953,51,23170.62,2026-05-09 05:42:52.814831,Lagos,189.160.60.131,mobile,0,0,0,1,0.457180637006531,False
1778290180031098,73,28912.34,2026-05-09 05:42:54.820831,Abuja,133.98.48.35,web,0,0,0,0,0.16749715095015888,True
1778290179975383,47,29101.37,2026-05-09 05:42:55.812831,Abuja,62.11.150.71,web,0,0,0,0,0.11850619782286631,True
1778290179983134,86,9960.78,2026-05-09 05:42:57.812831,Kano,111.218.60.193,web,1,0,0,1,0.6585223876840156,False
1778290179938222,18,24808.89,2026-05-09 05:42:59.813835,Abuja,93.50.235.175,tablet,1,0,0,1,0.6260803120016919,False
1778290179940444,62,3722.85,2026-05-09 05:43:02.815831,Kano,149.120.24.106,mobile,1,0,0,1,0.5942426741130665,False
1778290180017417,40,427.11,2026-05-09 05:43:16.810836,Abuja,248.12.17.78,web,1,0,1,1,0.589005418502755,True
1778290179916431,76,16616.01,2026-05-09 05:43:17.820831,Lagos,120.62.225.68,web,0,0,0,0,0.14889212907614413,True
1778290180025876,7,35947.47,2026-05-09 05:43:18.814831,Ibadan,34.15.156.202,web,0,0,0,0,0.13763467460557982,True
1778290180043376,84,26537.77,2026-05-09 05:43:19.817831,Abuja,226.240.195.13,web,0,0,0,0,0.14180550156065058,True
1778290179973018,93,11990.53,2026-05-09 05:43:20.814831,Lagos,86.43.182.228,mobile,0,0,0,0,0.13204987608400692,True
1778290180037288,61,38106.34,2026-05-09 05:43:22.813835,Port Harcourt,229.96.207.229,mobile,0,0,0,0,0.10726334338877748,True
1778290179996824,100,11596.47,2026-05-09 05:43:25.817831,Kano,159.17.55.46,tablet,0,0,0,0,0.1385876037681361,True
1778290180015522,1,49520.3,2026-05-09 05:43:31.817831,Abuja,112.43.189.28,web,0,0,0,1,0.7280100800161503,False
1778290180016131,31,29262.04,2026-05-09 05:43:43.817831,Port Harcourt,18.181.196.16,web,0,0,1,0,0.1471874821675776,False
1778290179971292,14,1499.85,2026-05-09 05:43:47.815831,Kano,114.170.248.188,mobile,0,0,0,0,0.1692689223660471,True
1778290179987332,39,42050.09,2026-05-09 05:43:51.818834,Ibadan,46.125.80.165,web,1,0,1,1,0.8774655616525038,True
1778290179995387,17,14554.97,2026-05-09 05:43:56.816835,Ibadan,237.197.21.96,mobile,0,0,0,0,0.13063461168726012,True
1778290180025693,1,21475.31,2026-05-09 05:43:59.817831,Ibadan,112.43.189.28,web,1,0,0,0,0.3950660802986136,True
1778290179973328,87,14542.58,2026-05-09 05:44:00.812831,Ibadan,39.10.197.53,mobile,0,0,0,0,0.15078535065263943,True
1778290179941778,62,28021.04,2026-05-09 05:44:01.815831,Abuja,149.120.24.106,mobile,0,0,0,0,0.14215326435851838,True
1778290180029329,59,37947.66,2026-05-09 05:44:15.815831,Port Harcourt,189.88.74.115,tablet,0,0,0,0,0.09206236176154875,True
1778290179974793,23,27695.35,2026-05-09 05:44:17.811830,Kano,155.68.166.150,tablet,0,1,0,1,0.45005687244477516,False
1778290179937955,18,47494.17,2026-05-09 05:44:18.813835,Ibadan,93.50.235.175,tablet,0,0,0,1,0.7710421136967868,False
1778290179916733,76,29264.63,2026-05-09 05:44:19.820831,Lagos,120.62.225.68,web,0,0,0,0,0.14228118983107924,True
1778290180045098,8,18899.11,2026-05-09 05:44:20.811830,Lagos,171.144.125.220,tablet,0,0,0,0,0.15081905010201677,True
1778290179961274,92,39291.89,2026-05-09 05:44:20.814831,Abuja,212.223.136.41,tablet,0,0,0,0,0.07813547456459984,True
1778290180037698,52,40262.39,2026-05-09 05:44:21.817831,Abuja,4.110.196.121,tablet,0,0,1,1,0.656469864448018,True
1778290180024388,5,26144.34,2026-05-09 05:44:22.815831,Abuja,4.100.138.187,mobile,0,0,0,0,0.1586702238830558,True
1778290180045881,84,48555.42,2026-05-09 05:44:30.817831,Abuja,226.240.195.13,web,0,0,0,1,0.7192958919393354,False
1778290179978254,57,3795.87,2026-05-09 05:44:33.813835,Abuja,229.236.238.176,web,0,0,0,0,0.12842853903665688,True
1778290179966621,11,40011.25,2026-05-09 05:44:33.814831,Ibadan,40.88.36.58,web,0,0,1,0,0.3965398076320931,False
1778290179927614,85,5160.43,2026-05-09 05:44:35.818834,Lagos,39.241.245.106,web,0,0,0,0,0.13113532410380244,True
1778290179966546,25,3505.95,2026-05-09 05:44:36.814831,Lagos,101.186.148.22,tablet,0,0,0,0,0.13987510052142513,True
1778290179965100,81,1535.37,2026-05-09 05:44:45.812831,Lagos,40.134.75.142,mobile,0,0,0,0,0.15512587485935658,True
1778290179995743,99,24174.8,2026-05-09 05:44:54.811830,Lagos,196.12.124.112,mobile,0,0,0,0,0.15982241079444723,True
1778290179973817,24,30106.06,2026-05-09 05:44:57.814831,Abuja,107.68.6.212,tablet,0,0,1,0,0.1612728239585437,False
1778290179992694,13,30418.47,2026-05-09 05:44:59.811830,Kano,113.87.91.255,web,1,0,0,1,0.5866103787249286,False
1778290180040452,41,5049.15,2026-05-09 05:45:07.816835,Abuja,26.78.65.239,web,1,0,0,1,0.6155537640985327,False
1778290179982976,79,47241.24,2026-05-09 05:45:12.812831,Port Harcourt,84.8.56.17,tablet,0,0,0,1,0.7619356111311083,False
1778290179979137,63,28096.07,2026-05-09 05:45:13.827829,Kano,198.34.170.101,web,0,0,0,0,0.13850696558855985,True
1778290179990310,30,26796.28,2026-05-09 05:45:14.815831,Lagos,184.66.190.220,mobile,0,0,0,0,0.13787528169523897,True
1778290180039550,1,10132.45,2026-05-09 05:45:17.817831,Abuja,112.43.189.28,web,0,0,0,0,0.13918525947252586,True
1778290180022239,40,12875.51,2026-05-09 05:45:20.810836,Kano,248.12.17.78,mobile,0,1,1,1,0.6257874891174389,True
1778290180043398,67,5459.08,2026-05-09 05:45:20.824834,Port Harcourt,108.126.73.179,tablet,0,0,0,0,0.14324280638448725,True
1778290180028827,5,23875.66,2026-05-09 05:45:21.815831,Abuja,4.100.138.187,mobile,0,0,0,0,0.13025725216752737,True
1778290179972288,38,48543.22,2026-05-09 05:45:21.815831,Port Harcourt,136.223.104.242,tablet,0,1,1,1,0.9453309219652722,True
1778290180037233,52,33184.37,2026-05-09 05:45:22.817831,Abuja,4.110.196.121,tablet,0,0,0,0,0.13255378888898964,True
1778290180040125,41,38169.18,2026-05-09 05:45:23.816835,Kano,26.78.65.239,web,0,0,1,1,0.6378361573724693,True
1778290179987854,65,10971.85,2026-05-09 05:45:27.811830,Ibadan,127.62.155.69,mobile,0,0,0,0,0.14939896599968752,True
1778290179975082,74,19687.02,2026-05-09 05:45:27.813835,Ibadan,140.63.136.8,web,0,0,0,0,0.15772307297688254,True
1778290179992265,56,42242.48,2026-05-09 05:45:27.814831,Kano,204.31.49.169,mobile,0,0,1,1,0.8433252178379075,True
